system   I             system.c:245  al_install_system                [   0.00033] Allegro version: 5.1.12 (WIP)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50355] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50357] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50375] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50378] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50396] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50399] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50419] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50422] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50441] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50444] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50464] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50467] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50486] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50490] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50514] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50517] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50537] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50539] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50562] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50565] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50586] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50589] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50611] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50614] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.50636] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.50638] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.52943] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.52948] _al_d3d_sync_bitmap (video) ref count == 1
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   2.24403] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   2.24411]  0.500000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   2.24414]  0.500000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   2.24417] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   2.24420]  0.720000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   2.24423]  0.720000
font     D                ttf.c:225  alloc_glyph_region               [   2.53602] Glyph 20: 20x46 (20x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.53639] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.53646] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.54691] Glyph 16: 28x11 (28x12)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.54836] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.54843] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.55404] Glyph 51: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.55541] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.55548] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.56114] Glyph 47: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.56246] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.56253] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.56809] Glyph 36: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.56942] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.56949] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.57514] Glyph 60: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.57652] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.57661] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.58251] Glyph 52: 46x55 (48x56)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.58325] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.58329] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.58742] Glyph 87: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.58811] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.58814] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.59225] Glyph 76: 11x46 (12x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.59300] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.59305] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.59713] Glyph 74: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.59783] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.59787] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.60189] Glyph 37: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.60266] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.60270] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.60651] Glyph 50: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.60713] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.60717] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.61096] Glyph 56: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.61162] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.61166] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.61530] Glyph 55: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.61597] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.61600] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.61980] Glyph 61: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.62049] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.62053] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [   2.62418] Glyph 44: 11x46 (12x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.62482] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.62485] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.62940] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.62947] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  16.66372] Glyph 82: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.66393] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.66396] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  16.66799] Glyph 88: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.66867] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.66870] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  16.67256] Glyph 71: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.67326] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.67329] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  16.67715] Glyph 70: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.67782] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.67786] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  16.68176] Glyph 79: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.68252] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.68255] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  16.68628] Glyph 84: 46x55 (48x56)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.68697] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.68701] _al_d3d_sync_bitmap (video) ref count == 1
font     D                ttf.c:225  alloc_glyph_region               [  16.69131] Glyph 69: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.69211] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.69216] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  16.69728] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  16.69733] _al_d3d_sync_bitmap (video) ref count == 1
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  18.46238] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  18.46249]  0.720000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  18.46254]  0.720000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  18.46258] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  18.46267]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  18.46272]  0.000000 0.707107
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  18.46276] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  18.46281]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  18.46287]  0.000000 0.707107
font     D                ttf.c:225  alloc_glyph_region               [  18.47120] Glyph 73: 46x46 (48x48)
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  18.47163] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  18.47171] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  18.47936] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  18.47951] _al_d3d_sync_bitmap (video) ref count == 1
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  19.05366] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  19.05373]  0.720000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  19.05376]  0.720000
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [  19.05379] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [  19.05382]  0.707107 0.000000
